Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,DefaultFormulaVisitor.java,java-smt,Snap-3,org.sosy_lab.solver.visitors,,DefaultFormulaVisitor<R>,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java
2,FormulaCollectionScript.java,java-smt,Snap-3,org.sosy_lab.solver.smtinterpol,,FormulaCollectionScript,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java
3,DefaultBooleanFormulaVisitor.java,java-smt,Snap-3,org.sosy_lab.solver.visitors,,DefaultBooleanFormulaVisitor<R>,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java
4,PrincessFormulaCreator.java,java-smt,Snap-3,org.sosy_lab.solver.princess,,PrincessFormulaCreator,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessFormulaCreator.java
5,PrincessFunctionDeclaration.java,java-smt,Snap-3,org.sosy_lab.solver.princess,,PrincessFunctionDeclaration,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessFunctionDeclaration.java
6,PrincessSolverContext.java,java-smt,Snap-3,org.sosy_lab.solver.princess,,PrincessSolverContext,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessSolverContext.java
7,FormulaTransformationVisitor.java,java-smt,Snap-3,org.sosy_lab.solver.visitors,,FormulaTransformationVisitor,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\FormulaTransformationVisitor.java
8,SmtInterpolFormulaCreator.java,java-smt,Snap-3,org.sosy_lab.solver.smtinterpol,,SmtInterpolFormulaCreator,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\SmtInterpolFormulaCreator.java
9,Z3BitvectorFormulaManager.java,java-smt,Snap-3,org.sosy_lab.solver.z3,,Z3BitvectorFormulaManager,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3\Z3BitvectorFormulaManager.java
10,SolverTacticsTest.java,java-smt,Snap-3,org.sosy_lab.solver.test,,SolverTacticsTest,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\test\SolverTacticsTest.java
11,AbstractFormulaManager.java,java-smt,Snap-3,org.sosy_lab.solver.basicimpl,,AbstractFormulaManager<TFormulaInfo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\basicimpl\AbstractFormulaManager.java
