Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,Win32Service.java,jna,Snap_ 13,jnacontrib.win32,,Win32Service,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\contrib\ntservice\src\jnacontrib\win32\Win32Service.java
2,Pointer.java,jna,Snap_ 13,com.sun.jna,,Pointer,13,1,0,0,0,40,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\src\com\sun\jna\Pointer.java
3,cls_uint.c,jna,Snap_ 13,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\native\libffi\testsuite\libffi.call\cls_uint.c
4,cls_float.c,jna,Snap_ 13,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\native\libffi\testsuite\libffi.call\cls_float.c
5,cls_sint.c,jna,Snap_ 13,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\native\libffi\testsuite\libffi.call\cls_sint.c
6,cls_align_double.c,jna,Snap_ 13,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\native\libffi\testsuite\libffi.call\cls_align_double.c
7,WindowUtils.java,jna,Snap_ 13,com.sun.jna.examples,,WindowUtils,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\src\com\sun\jna\examples\WindowUtils.java
8,DropHandler.java,jna,Snap_ 13,com.sun.jna.examples.dnd,,DropHandler,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\src\com\sun\jna\examples\dnd\DropHandler.java
9,dlmalloc.c,jna,Snap_ 13,nan,,nan,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\native\libffi\src\dlmalloc.c
10,GhostedDragImageDemo.java,jna,Snap_ 13,com.sun.jna.examples.dnd,,GhostedDragImageDemo,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_13\jnalib\src\com\sun\jna\examples\dnd\GhostedDragImageDemo.java
