Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,dispatch.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\dispatch.c
2,callback.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\callback.c
3,Native.java,jna,Snap_ 15,com.sun.jna,,Native,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\Native.java
4,Win32Service.java,jna,Snap_ 15,jnacontrib.win32,,Win32Service,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\contrib\ntservice\src\jnacontrib\win32\Win32Service.java
5,WindowUtils.java,jna,Snap_ 15,com.sun.jna.examples,,WindowUtils,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\WindowUtils.java
6,Pointer.java,jna,Snap_ 15,com.sun.jna,,Pointer,23,1,0,0,0,40,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\Pointer.java
7,cls_uint.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_uint.c
8,cls_float.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_float.c
9,cls_sint.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_sint.c
10,cls_align_double.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_align_double.c
11,DropHandler.java,jna,Snap_ 15,com.sun.jna.examples.dnd,,DropHandler,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\dnd\DropHandler.java
12,dlmalloc.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\src\dlmalloc.c
13,GhostedDragImageDemo.java,jna,Snap_ 15,com.sun.jna.examples.dnd,,GhostedDragImageDemo,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\dnd\GhostedDragImageDemo.java
14,NativeLibrary.java,jna,Snap_ 15,com.sun.jna,,NativeLibrary,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\NativeLibrary.java
15,cls_24byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_24byte.c
16,FilteredTextField.java,jna,Snap_ 15,nan,,FilteredTextField,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\contrib\balloontips\FilteredTextField.java
17,BalloonManager.java,jna,Snap_ 15,com.sun.jna.examples,,BalloonManager,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\BalloonManager.java
18,ArgumentsMarshalTest.java,jna,Snap_ 15,com.sun.jna,,ArgumentsMarshalTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\test\com\sun\jna\ArgumentsMarshalTest.java
19,BalloonManagerDemo.java,jna,Snap_ 15,com.sun.jna.examples,,BalloonManagerDemo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\BalloonManagerDemo.java
20,cls_9byte1.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_9byte1.c
21,cls_ushort.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_ushort.c
22,cls_19byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_19byte.c
23,testlib.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\testlib.c
24,AlphaMaskDemo.java,jna,Snap_ 15,com.sun.jna.examples,,AlphaMaskDemo,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\AlphaMaskDemo.java
25,AlphaMaskDemo2.java,jna,Snap_ 15,com.sun.jna.examples,,AlphaMaskDemo2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\AlphaMaskDemo2.java
26,DragHandler.java,jna,Snap_ 15,com.sun.jna.examples.dnd,,DragHandler,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\dnd\DragHandler.java
27,LibraryTest.java,jna,Snap_ 15,com.sun.jna,,LibraryTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\test\com\sun\jna\LibraryTest.java
28,cls_6_1_byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_6_1_byte.c
29,cls_20byte1.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_20byte1.c
30,cls_2byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_2byte.c
31,ReturnTypesTest.java,jna,Snap_ 15,com.sun.jna,,ReturnTypesTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\test\com\sun\jna\ReturnTypesTest.java
32,Union.java,jna,Snap_ 15,com.sun.jna,,Union,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\Union.java
33,nested_struct2.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\nested_struct2.c
34,cls_3_1byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_3_1byte.c
35,unwindtest.cc,jna,Snap_ 15,nan,,nan,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.special\unwindtest.cc
36,W32APITypeMapper.java,jna,Snap_ 15,com.sun.jna.win32,,W32APITypeMapper,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\win32\W32APITypeMapper.java
37,problem1.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\problem1.c
38,cls_4_1byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_4_1byte.c
39,cls_7byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_7byte.c
40,CallbacksTest.java,jna,Snap_ 15,com.sun.jna,,CallbacksTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\test\com\sun\jna\CallbacksTest.java
41,cls_18byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_18byte.c
42,cls_multi_uchar.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_multi_uchar.c
43,cls_1_1byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_1_1byte.c
44,W32API.java,jna,Snap_ 15,com.sun.jna.examples.win32,,W32API,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\win32\W32API.java
45,protect.h,jna,Snap_ 15,nan,,nan,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\protect.h
46,cls_64byte.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_64byte.c
47,FileMonitor.java,jna,Snap_ 15,com.sun.jna.examples,,FileMonitor,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\examples\FileMonitor.java
48,cls_3byte1.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_3byte1.c
49,cls_schar.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\testsuite\libffi.call\cls_schar.c
50,ffi.c,jna,Snap_ 15,nan,,nan,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\native\libffi\src\mips\ffi.c
51,CallbackReference.java,jna,Snap_ 15,com.sun.jna,,CallbackReference,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_15\jnalib\src\com\sun\jna\CallbackReference.java
