Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,dispatch.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\dispatch.c
2,Pointer.java,jna,Snap_ 16,com.sun.jna,,Pointer,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,src/com/sun/jna/Pointer.java
3,callback.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\callback.c
4,Native.java,jna,Snap_ 16,com.sun.jna,,Native,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\Native.java
5,Win32Service.java,jna,Snap_ 16,jnacontrib.win32,,Win32Service,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\contrib\ntservice\src\jnacontrib\win32\Win32Service.java
6,WindowUtils.java,jna,Snap_ 16,com.sun.jna.examples,,WindowUtils,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\WindowUtils.java
7,Pointer.java,jna,Snap_ 16,com.sun.jna,,Pointer,23,1,0,0,0,40,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\Pointer.java
8,cls_uint.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_uint.c
9,cls_float.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_float.c
10,cls_sint.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_sint.c
11,cls_align_double.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_align_double.c
12,DropHandler.java,jna,Snap_ 16,com.sun.jna.examples.dnd,,DropHandler,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\dnd\DropHandler.java
13,dlmalloc.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\src\dlmalloc.c
14,GhostedDragImageDemo.java,jna,Snap_ 16,com.sun.jna.examples.dnd,,GhostedDragImageDemo,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\dnd\GhostedDragImageDemo.java
15,NativeLibrary.java,jna,Snap_ 16,com.sun.jna,,NativeLibrary,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\NativeLibrary.java
16,cls_24byte.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_24byte.c
17,FilteredTextField.java,jna,Snap_ 16,nan,,FilteredTextField,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\contrib\balloontips\FilteredTextField.java
18,BalloonManager.java,jna,Snap_ 16,com.sun.jna.examples,,BalloonManager,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\BalloonManager.java
19,ArgumentsMarshalTest.java,jna,Snap_ 16,com.sun.jna,,ArgumentsMarshalTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\test\com\sun\jna\ArgumentsMarshalTest.java
20,BalloonManagerDemo.java,jna,Snap_ 16,com.sun.jna.examples,,BalloonManagerDemo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\BalloonManagerDemo.java
21,cls_9byte1.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_9byte1.c
22,cls_ushort.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_ushort.c
23,cls_19byte.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_19byte.c
24,testlib.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\testlib.c
25,AlphaMaskDemo.java,jna,Snap_ 16,com.sun.jna.examples,,AlphaMaskDemo,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\AlphaMaskDemo.java
26,AlphaMaskDemo2.java,jna,Snap_ 16,com.sun.jna.examples,,AlphaMaskDemo2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\AlphaMaskDemo2.java
27,DragHandler.java,jna,Snap_ 16,com.sun.jna.examples.dnd,,DragHandler,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\examples\dnd\DragHandler.java
28,LibraryTest.java,jna,Snap_ 16,com.sun.jna,,LibraryTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\test\com\sun\jna\LibraryTest.java
29,cls_6_1_byte.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_6_1_byte.c
30,cls_20byte.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_20byte.c
31,cls_2byte.c,jna,Snap_ 16,nan,,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\native\libffi\testsuite\libffi.call\cls_2byte.c
32,ReturnTypesTest.java,jna,Snap_ 16,com.sun.jna,,ReturnTypesTest,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\test\com\sun\jna\ReturnTypesTest.java
33,Union.java,jna,Snap_ 16,com.sun.jna,,Union,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C:/DetectionNewVersion27-02/new-downloads/jna_snapshots/jna_16\jnalib\src\com\sun\jna\Union.java
