Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,NativeComparator.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeComparator,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeComparator.java
2,db_test.cc,rocksdb,Snap_6,leveldb,,ModelDB,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\db\db_test.cc
3,ThreadManager.h,rocksdb,Snap_6,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\thrift\lib\cpp\concurrency\ThreadManager.h
4,EventHandlerBase.h,rocksdb,Snap_6,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\thrift\lib\cpp\EventHandlerBase.h
5,db_bench_tree_db.cc,rocksdb,Snap_6,leveldb,,Benchmark,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\doc\bench\db_bench_tree_db.cc
6,c_test.c,rocksdb,Snap_6,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\db\c_test.c
7,server_utils.cpp,rocksdb,Snap_6,,,DBHandler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\thrift\server_utils.cpp
8,log_test.cc,rocksdb,Snap_6,leveldb,,LogTest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\db\log_test.cc
9,snappy.cc,rocksdb,Snap_6,snappy,,SnappyDecompressionValidator,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\snappy\snappy-1.0.5\snappy.cc
10,JniDB.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,JniDB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\JniDB.java
11,env_posix.cc,rocksdb,Snap_6,leveldb,,PosixMmapReadableFile,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\util\env_posix.cc
12,NativeBuffer.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeBuffer,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeBuffer.java
13,Util.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,Util,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\Util.java
14,NativeDB.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeDB,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeDB.java
15,NativeStatus.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeStatus,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeStatus.java
16,NativeSlice.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeSlice,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeSlice.java
17,NativeStdString.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeStdString,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeStdString.java
18,NativeLogger.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeLogger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeLogger.java
19,NativeRange.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeRange,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeRange.java
20,NativeWriteBatch.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeWriteBatch,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeWriteBatch.java
21,NativeCache.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeCache,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeCache.java
22,NativeOptions.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeOptions,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeOptions.java
23,NativeIterator.java,rocksdb,Snap_6,org.fusesource.leveldbjni.internal,,NativeIterator,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_6\java\leveldbjni\leveldbjni\src\main\java\org\fusesource\leveldbjni\internal\NativeIterator.java
